Site_Type,Site_Code,Genus_Code,Species_Code,Cultivar_Code,Species_Latin,Species_Common,Native_SLL,Native_ETF,Invasive,Latitude,Longitude,DBH
I,I10,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,45.457758,-73.643864,5.9
I,I10,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,45.457764,-73.643862,6.9
I,I10,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,45.457774,-73.643854,10.5
I,I10,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,45.457785,-73.643845,7.4
I,I10,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,45.457793,-73.643838,9.8
I,I10,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,45.457802,-73.643833,7.6
I,I10,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,45.457811,-73.643822,11.3
I,I11,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.4570497,-73.6396049,75.4
I,I11,QU,QUMA,QUMA,Quercus Macrocarpa,Bur Oak,Y,Y,N,45.4560998,-73.6396197,64.9
I,I11,JN,JNVI,JNVI,Juniperus Virginiana,Eastern red cedar,Y,Y,N,45.4569859,-73.6395567,9.6
I,I11,JN,JNVI,JNVI,Juniperus Virginiana,Eastern red cedar,Y,Y,N,45.4569678,-73.6395654,20.8
I,I11,JN,JNVI,JNVI,Juniperus Virginiana,Eastern red cedar,Y,Y,N,45.456958,-73.639571,6.5
I,I11,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.4570471,-73.639379,15.1
I,I11,MA,MAPA,MAXXPA,Malus 'Prairiefire',Prairiefire Crab Apple,N,N,N,45.456988,-73.6389867,32.2
I,I11,SY,SYVU,SYVU,Syringa Vulgaris,Common Liliac,N,N,N,45.4569396,-73.6389377,33.3
I,I11,SY,SYVU,SYVU,Syringa Vulgaris,Common Liliac,N,N,N,45.456928,-73.638911,26.9
I,I11,SY,SYVU,SYVU,Syringa Vulgaris,Common Liliac,N,N,N,45.456919,-73.638898,16.2
I,I11,SY,SYVU,SYVU,Syringa Vulgaris,Common Liliac,N,N,N,45.456911,-73.638877,41.1
I,I11,SY,SYVU,SYVU,Syringa Vulgaris,Common Liliac,N,N,N,45.456903,-73.638856,20.4
I,I11,SY,SYVU,SYVU,Syringa Vulgaris,Common Liliac,N,N,N,45.456909,-73.63884,22.3
I,I11,JN,JNCO,JNCO,Juniperus Communis,Common juniper,Y,Y,N,45.4569532,-73.639609,8.3
I,I11,JN,JNCO,JNCO,Juniperus Communis,Common juniper,Y,Y,N,45.4569137,-73.6396391,10.4
I,I11,JN,JNVI,JNVI,Juniperus Virginiana,Eastern red cedar,Y,Y,N,45.456908,-73.639677,8.5
I,I11,JN,JNVI,JNVI,Juniperus Virginiana,Eastern red cedar,Y,Y,N,45.45691,-73.639704,6.2
I,I11,QU,QUMA,QUMA,Quercus Macrocarpa,Bur Oak,Y,Y,N,45.4569297,-73.6397555,58.2
I,I11,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.4568556,-73.6398038,33.7
I,I11,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.456806,-73.639868,24.6
I,I11,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.456727,-73.639949,35.5
I,I11,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.456671,-73.639989,36.6
I,I11,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.456631,-73.639979,33.4
I,I11,JN,JNVI,JNVI,Juniperus Virginiana,Eastern red cedar,Y,Y,N,45.4565755,-73.6399074,18.3
I,I11,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,N,N,N,45.4564725,-73.6398939,46.3
I,I11,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,N,N,N,45.4564123,-73.6397166,49.5
I,I11,JN,JNVI,JNVI,Juniperus Virginiana,Eastern red cedar,Y,Y,N,45.4564145,-73.6395858,16.4
I,I11,TI,TIAM,TIAM,Tilia Americana,American Basswood,Y,Y,N,45.4562122,-73.6392291,66.4
I,I11,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.4562018,-73.6390675,92
I,I12,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honeylocust,N,Y,N,45.461346,-73.6434784,24.5
I,I12,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honeylocust,N,Y,N,45.4612853,-73.6435243,20.9
I,I12,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honeylocust,N,Y,N,45.4612253,-73.6435676,21.7
I,I12,MA,MARO,MAROER,Malus robusta 'Erecta',Nom anglais,N,N,N,45.4609946,-73.6437332,64.8
I,I12,MC,MCAM,MCAM,Maackia amurensis,Amur Maackia,N,N,N,45.4608808,-73.6438368,6.7
I,I12,AM,AMGR,AMGR,Amelanchier x grandiflora,Apple Serviceberry,Y,Y,N,45.4608093,-73.6438821,9.3
I,I12,MC,MCAM,MCAM,Maackia amurensis,Amur Maackia,N,N,N,45.4606193,-73.6440212,5.2
I,I12,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.4608265,-73.6446532,54.2
I,I12,QU,QUBI,QUBI,Quercus Bicolor,Swamp White Oak,Y,Y,N,45.4609499,-73.6445328,5.9
I,I12,AC,ACRU,ACRU,Acer Rubrum,Red Maple,Y,Y,N,45.4609257,-73.6444309,7.5
I,I12,CE,CEOC,CEOC,Celtis Occidentalis,Common Hackberry,Y,Y,N,45.4608968,-73.6444078,6.8
I,I12,UL,ULPU,ULPU,Ulmus Pumila,Siberian Elm,N,N,Y,45.4611663,-73.6443816,6.1
I,I12,AL,ALGL,ALGL,Alnus glutinosa,European Black Alder,N,N,Y,45.4612331,-73.6443364,5.3
I,I12,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,N,N,N,45.4612695,-73.6443216,10.7
I,I12,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,45.461341,-73.6442609,10.7
I,I12,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,45.4613695,-73.6442418,6.8
I,I12,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,45.4613951,-73.6442234,10.1
I,I12,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,45.4614283,-73.6441888,9.7
I,I12,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,45.4614534,-73.6441721,9.6
I,I12,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,N,N,N,45.4615129,-73.6441265,8.6
I,I12,AL,ALGL,ALGL,Alnus glutinosa,European Black Alder,N,N,Y,45.4615614,-73.6440903,5
I,I12,PN,PNRE,PNRE,Pinus Resinosa,Red Pine,Y,Y,N,45.4615614,-73.6440903,5.3
I,I12,PN,PNRE,PNRE,Pinus Resinosa,Red Pine,Y,Y,N,45.4616686,-73.6440219,6
I,I12,AM,AMCA,AMCA,Amelanchier canadensis,Downy Serviceberry,Y,Y,N,45.461642,-73.6437818,6.1
I,I12,GI,GIBI,GIBI,Ginkgo Biloba,Maidenhair Tree,N,N,N,45.4615517,-73.643584,7.6
I,I13,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,N,Y,N,45.4641248,-73.6233886,14.5
I,I13,FR,FRPE,FRPE,Fraxinus Pennsylvanica,Red Ash,Y,Y,N,45.4641382,-73.6233048,32.2
I,I13,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,N,N,N,45.4640926,-73.62317,66.1
I,I14,MA,MACE,MAXXCE,Malus 'Centurion',Centurion® Crab Apple,N,N,N,45.4619731,-73.6432661,28
I,I14,MA,MABA,MABARH,Malus baccata 'Rosthern',Rosthern Crab Apple,N,N,N,45.4619315,-73.6431367,24
I,I14,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honeylocust,N,Y,N,45.4618546,-73.6418546,20
I,I14,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honeylocust,N,Y,N,45.461758,-73.6431813,27
I,I14,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honeylocust,N,Y,N,45.4616952,-73.6432212,24.6
I,I14,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honeylocust,N,Y,N,45.461614,-73.6432729,41.8
I,I14,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honeylocust,N,Y,N,45.4615903,-73.6432786,82.7
I,I14,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honeylocust,N,Y,N,45.4615679,-73.6433121,7.3
I,I15,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.4624808,-73.6395701,41.8
I,I15,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.4625857,-73.6398534,82.7
I,I15,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honeylocust,N,Y,N,45.4625857,-73.6398534,7.3
I,I15,PI,PIPU,PIPU,Picea Pungens,Colorado Spruce,N,N,N,45.4628606,-73.6402249,33.4
I,I15,SY,SYVU,SYVU,Syringa Vulgaris,Common Liliac,N,N,N,45.4628827,-73.6402178,17.4
I,I15,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.4629128,-73.6402872,12.5
I,I15,PI,PIPU,PIPU,Picea Pungens,Colorado Spruce,N,N,N,45.4628912,-73.6402979,37.2
I,I15,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.4628361,-73.6405008,65.5
I,I15,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.4629043,-73.6406607,70.6
I,I15,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.4629824,-73.6408032,84.7
I,I15,AC,ACGI,ACGI,Acer Ginnala,Armur Maple,N,N,Y,45.4631099,-73.6408988,6.2
I,I15,GI,GIBI,GIBI,Ginkgo Biloba,Maidenhair Tree,N,N,N,45.4630925,-73.6409822,5.6
I,I15,AC,ACRU,ACRU,Acer Rubrum,Red Maple,Y,Y,N,45.4631393,-73.6410201,6.2
I,I15,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honeylocust,N,Y,N,45.4631315,-73.6410848,8.5
I,I15,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honeylocust,N,Y,N,45.4631432,-73.639911,7.5
I,I15,UL,ULPU,ULPU,Ulmus Pumila,Siberian Elm,N,N,Y,45.4631703,-73.6398349,8.3
I,I15,CE,CEOC,CEOC,Celtis Occidentalis,Common Hackberry,Y,Y,N,45.4632406,-73.6398467,5.5
I,I15,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honeylocust,N,Y,N,45.4632641,-73.6397508,7.7
I,I15,CE,CEOC,CEOC,Celtis Occidentalis,Common Hackberry,Y,Y,N,45.4636277,-73.6406332,31.9
I,I15,AC,ACGI,ACGI,Acer Ginnala,Armur Maple,N,N,Y,45.463596,-73.640684,5.8
I,I15,AC,ACGI,ACGI,Acer Ginnala,Armur Maple,N,N,Y,45.4635569,-73.6407087,6.4
I,I15,CE,CEOC,CEOC,Celtis Occidentalis,Common Hackberry,Y,Y,N,"45.463581,",-73.640511,9.5
I,I15,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.463531,-73.640393,10.5
I,I15,CE,CEOC,CEOC,Celtis Occidentalis,Common Hackberry,Y,Y,N,45.463497,-73.640393,23.5
I,I15,CE,CEOC,CEOC,Celtis Occidentalis,Common Hackberry,Y,Y,N,45.463452,-73.640168,23.3
I,I15,CE,CEOC,CEOC,Celtis Occidentalis,Common Hackberry,Y,Y,N,45.463405,-73.640058,9.3
I,I15,CE,CEOC,CEOC,Celtis Occidentalis,Common Hackberry,Y,Y,N,45.463304,-73.63981,19
I,I15,CE,CEOC,CEOC,Celtis Occidentalis,Common Hackberry,Y,Y,N,45.463261,-73.639681,23.6
I,I15,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.463225,-73.639563,27.3
I,I15,CE,CEOC,CEOC,Celtis Occidentalis,Common Hackberry,Y,Y,N,45.463161,-73.639456,26.6
I,I15,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.463139,-73.639367,30.3
I,I15,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.463096,-73.639238,30.7
I,I15,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.46303,-73.639136,56.9
I,I15,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.462725,-73.639323,13.8
I,I15,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,N,Y,N,45.4627136,-73.6393381,15.3
I,I15,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.4626534,-73.6393662,8.6
I,I15,FR,FRPE,FRPE,Fraxinus Pennsylvanica,Red Ash,Y,Y,N,45.4626217,-73.6394038,25.4
I,I15,UL,ULAM,ULAM,Ulmus Americana,American Elm,Y,Y,N,45.4625794,-73.6394313,105.6
I,I16,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.466535,-73.634413,71.9
I,I16,FR,FRAM,FRAM,Fraxinus Americana,White Ash,Y,Y,N,45.46641,-73.6346757,7.4
I,I16,FR,FRAM,FRAM,Fraxinus Americana,White Ash,Y,Y,N,45.4667071,-73.6347954,13.7
I,I16,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.466634,-73.634674,13.2
I,I16,UL,ULAM,ULAM,Ulmus Americana,American Elm,Y,Y,N,45.4667364,-73.634674,71.5
I,I16,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.4667398,-73.6349386,48.3
I,I16,PR,PRDO,PRDO,Prunus Domestica,Garden Plum,N,N,N,45.4668204,-73.6349868,5.5
I,I16,UL,ULHO,ULXXHO,Ulmus x 'Homestead',Homestead Elm,N,N,N,45.4668703,-73.6350009,25.6
I,I16,UL,ULAM,ULAM,Ulmus Americana,American Elm,Y,Y,N,45.4668623,-73.6348376,20.4
I,I16,PR,PRAV,PRAV,Prunus Avium,Sweet cherry,N,N,N,45.4669168,-73.6348413,9.3
I,I16,UL,ULHO,ULXXHO,Ulmus x 'Homestead',Homestead Elm,N,N,N,45.4669568,-73.6349144,27.9
I,I16,PR,PRAV,PRAV,Prunus Avium,Sweet cherry,N,N,N,45.4669538,-73.6348574,16.7
I,I16,AC,ACFR,ACFR,Acer Freemannii,Freeman Maple,Y,Y,N,45.4669686,-73.6345778,84.6
I,I16,PO,PODE,PODE,Populus Deltoides,Eastern Cottonwood,Y,Y,N,45.4670205,-73.6346013,72.3
I,I16,UL,ULHO,ULXXHO,Ulmus x 'Homestead',Homestead Elm,N,N,N,45.4670332,-73.6348464,27.9
I,I16,UL,ULHO,ULXXHO,Ulmus x 'Homestead',Homestead Elm,N,N,N,45.4671162,-73.6347163,45.2
I,I16,PR,PRDO,PRDO,Prunus Domestica,Garden Plum,N,N,N,45.4671162,-73.6347163,19.2
I,I16,PR,PRDO,PRDO,Prunus Domestica,Garden Plum,N,N,N,45.4670953,-73.6346593,8.1
I,I16,PR,PRVI,PRVI,Prunus Virginiana,Common Chokecherry,Y,Y,N,45.467159,-73.6346804,14.1
I,I16,PR,PRVI,PRVI,Prunus Virginiana,Common Chokecherry,Y,Y,N,45.4671715,-73.6346512,16.3
I,I16,SY,SYVU,SYVU,Syringa Vulgaris,Common Liliac,N,N,N,45.4671593,-73.6345634,24.4
I,I16,PI,PIPU,PIPU,Picea Pungens,Colorado Spruce,N,N,N,45.4672288,-73.6345822,41
I,I16,PI,PIPU,PIPU,Picea Pungens,Colorado Spruce,N,N,N,45.4672181,-73.6345493,11
I,I16,PI,PIPU,PIPU,Picea Pungens,Colorado Spruce,N,N,N,45.4672576,-73.634556,35
I,I16,CA,CAAR,CAAR,Caragana Arborescens,Siberian Pea Tree,N,N,N,45.4673116,-73.6345131,79.3
I,I16,AC,ACRU,ACRU,Acer Rubrum,Red Maple,Y,Y,N,45.4674217,-73.6344132,15.2
I,I16,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,N,Y,N,45.46746,-73.634273,63.1
I,I16,PI,PIPU,PIPU,Picea Pungens,Colorado Spruce,N,N,N,45.46748,-73.634342,29.4
I,I16,PI,PIPU,PIPU,Picea Pungens,Colorado Spruce,N,N,N,45.4675014,-73.634338,24.6
I,I16,EU,EUAL,EUAL,Euonymous Alatus,Burning Bush,N,N,Y,45.4674894,-73.634223,11.4
I,I16,EU,EUAL,EUAL,Euonymous Alatus,Burning Bush,N,N,Y,45.4674875,-73.634221,12.5
I,I16,EU,EUAL,EUAL,Euonymous Alatus,Burning Bush,N,N,Y,45.4674675,-73.63424,18.6
I,I16,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,N,Y,N,45.4675585,-73.634175,79.4
I,I16,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,N,Y,N,45.4676107,-73.633984,103.6
I,I16,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,N,Y,N,45.4677031,-73.633963,89.7
I,I16,UL,ULHO,ULXXHO,Ulmus x 'Homestead',Homestead Elm,N,N,N,45.4676601,-73.634245,21.9
I,I16,UL,ULHO,ULXXHO,Ulmus x 'Homestead',Homestead Elm,N,N,N,45.4677179,-73.634201,20
I,I16,AC,ACFR,ACFR,Acer Freemannii,Freeman Maple,Y,Y,N,45.4678228,-73.633919,9.7
I,I16,FR,FRPE,FRPE,Fraxinus Pennsylvanica,Red Ash,Y,Y,N,45.4678285,-73.633904,5.4
I,I16,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,N,Y,N,45.4678407,-73.633895,9
I,I16,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.4679352,-73.633917,73.8
I,I16,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.4679035,-73.633806,34.7
I,I16,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.4678101,-73.633638,46.4
I,I16,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.467768,-73.633556,41.7
I,I16,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.4677424,-73.63344,45.3
I,I16,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.4677074,-73.633381,48.6
I,I16,UL,ULAM,ULAM,Ulmus Americana,American Elm,Y,Y,N,45.4676846,-73.633377,13.7
I,I16,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.4676601,-73.633325,61.5
I,I16,UL,ULAM,ULAM,Ulmus Americana,American Elm,Y,Y,N,45.4676488,-73.633335,14.8
I,I16,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,N,Y,N,45.4674433,-73.633518,6.9
I,I16,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,N,Y,N,45.4674602,-73.633496,21.6
I,I16,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,N,Y,N,45.4674751,-73.633481,7.8
I,I16,FR,FRAM,FRAM,Fraxinus Americana,White Ash,Y,Y,N,45.4675073,-73.633448,15.1
I,I16,UL,ULAM,ULAM,Ulmus Americana,American Elm,Y,Y,N,45.4675183,-73.63344,7.4
I,I16,UL,ULPU,ULPU,Ulmus Pumila,Siberian Elm,N,N,Y,45.4675381,-73.633426,18.1
I,I16,UL,ULPU,ULPU,Ulmus Pumila,Siberian Elm,N,N,Y,45.4675454,-73.633421,9.8
I,I16,FR,FRAM,FRAM,Fraxinus Americana,White Ash,Y,Y,N,45.4675573,-73.633396,14.5
I,I16,UL,ULPU,ULPU,Ulmus Pumila,Siberian Elm,N,N,Y,45.4675839,-73.633378,34.7
I,I16,UL,ULPU,ULPU,Ulmus Pumila,Siberian Elm,N,N,Y,45.467278,-73.633664,24.3
I,I16,CE,CEOC,CEOC,Celtis Occidentalis,Common Hackberry,Y,Y,N,45.4672559,-73.633688,11.3
Y,Y1,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,NA,NA,16.2
Y,Y1,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,NA,NA,21.3
Y,Y1,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,NA,NA,14
Y,Y1,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,5.6
Y,Y1,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,5.7
Y,Y1,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,6.4
Y,Y1,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,6.4
Y,Y1,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,6.5
Y,Y1,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,5.4
Y,Y1,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,8.8
Y,Y1,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,5.3
Y,Y1,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,7
Y,Y1,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,8.3
Y,Y1,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,8.8
Y,Y1,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,5.1
Y,Y1,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,6.5
Y,Y1,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,5.3
Y,Y1,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,6.2
Y,Y1,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,6.7
Y,Y1,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,7.3
Y,Y1,SY,SYVU,SYVU,Syringa Vulgaris,Common Liliac,N,N,N,NA,NA,15.8
Y,Y1,SY,SYVU,SYVU,Syringa Vulgaris,Common Liliac,N,N,N,NA,NA,15.8
Y,Y2,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,NA,NA,17.5
Y,Y2,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,N,Y,N,NA,NA,35
Y,Y2,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,NA,NA,41.1
Y,Y2,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,10.6
Y,Y3,QU,QURO,QURO,Quercus robur,English Oak,N,N,N,NA,NA,9.2
Y,Y3,SY,SYRE,SYRE,Syringa Reticulata,Japanese Tree Lilac,N,N,N,NA,NA,12.6
Y,Y3,PR,PRVI,PRVI,Prunus Virginiana,Common Chokecherry,Y,Y,N,NA,NA,11.1
Y,Y3,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,6.7
Y,Y4,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,N,Y,N,NA,NA,42
Y,Y4,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,N,Y,N,NA,NA,30.6
Y,Y4,AC,ACPA,ACPA,Acer palmatum,Japanese Maple,N,N,N,NA,NA,6.4
Y,Y4,PD,PDCO,PDCO,Philadelphus Coronarius,Sweet mock orange,N,N,N,NA,NA,5.8
Y,Y5,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,NA,NA,57
Y,Y5,EU,EUAT,EUAT,Euonymus Atropurpureus,Burning bush,N,Y,N,NA,NA,16.4
Y,Y5,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,26
Y,Y5,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,18.3
Y,Y5,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,Y,Y,N,NA,NA,16.5
Y,Y5,PN,PNST,PNST,Pinus Strobus ,Eastern White Pine,Y,Y,N,NA,NA,59.3
Y,Y5,BE,BEPO,BEPO,Betula populifolia,Gray Birch,Y,Y,N,NA,NA,24.4
Y,Y5,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,Y,Y,N,NA,NA,8.1
Y,Y6,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,17.5
Y,Y6,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,17.5
Y,Y6,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,17.5
Y,Y6,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,17.5
Y,Y6,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,36.6
Y,Y6,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,36.6
Y,Y6,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,36.6
Y,Y6,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,36.6
Y,Y6,SY,SYVU,SYVU,Syringa Vulgaris,Common Liliac,N,N,N,NA,NA,11.5
Y,Y6,SY,SYVU,SYVU,Syringa Vulgaris,Common Liliac,N,N,N,NA,NA,15.7
Y,Y7,TI,TIAM,TIAM,Tilia Americana,American Basswood,Y,Y,N,NA,NA,24.8
Y,Y7,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,NA,NA,31.8
Y,Y7,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,NA,NA,40.7
Y,Y8,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,NA,NA,26.1
Y,Y8,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,N,N,N,NA,NA,8.3
Y,Y8,SY,SYVU,SYVU,Syringa Vulgaris,Common Liliac,N,N,N,NA,NA,35.7
Y,Y8,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,10.4
Y,Y8,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,15.3
Y,Y8,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,8.3
Y,Y9,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,NA,NA,43.1
Y,Y9,AC,ACPA,ACPA,Acer palmatum,Japanese Maple,N,N,N,NA,NA,10.6
Y,Y9,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,Y,Y,N,NA,NA,7.9
Y,Y10,PY,PYCO,PYCO,Pyrus Communis,Common pear,N,N,N,NA,NA,16.6
Y,Y10,UL,ULAM,ULAM,Ulmus Americana,American Elm,Y,Y,N,NA,NA,33.3
Y,Y10,MA,MASY,MASY,Malus Sylvestris,European Crabapple,N,N,N,NA,NA,12.5
Y,Y10,SY,SYVU,SYVU,Syringa Vulgaris,Common Liliac,N,N,N,NA,NA,10.3
Y,Y11,QU,QUAL,QUAL,Quercus alba,White Oak,Y,Y,N,NA,NA,18.5
